motu,motu_swarm,asv,curated,lulu_rank,found_taxa,common_name,rank,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,remove
motu1091,motu1091,ASV2897,parent,1103,Hexagrammos decagrammus,Kelp greenling,species,98.824,4.43e-82,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0,NA,Other,https://www.fishbase.ca/summary/Hexagrammos-decagrammus.html,1,NA
motu1194,motu1194,ASV3085,parent,1208,Hexagrammos decagrammus,Kelp greenling,species,98.824,4.43e-82,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0,NA,Other,https://www.fishbase.ca/summary/Hexagrammos-decagrammus.html,1,NA
motu1307,motu1307,ASV3306,parent,1317,Hexagrammos decagrammus,Kelp greenling,species,98.824,4.43e-82,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0,NA,Other,https://www.fishbase.ca/summary/Hexagrammos-decagrammus.html,1,NA
motu1453,motu1453,ASV3527,parent,1460,Hexanchus griseus,Bluntnose sixgill shark,species,100,3.7e-93,Eukaryota,Chordata,Elasmobranchii,Hexanchiformes,Hexanchidae,Hexanchus,0,NA,NA,NA,NA,NA
motu38,motu38,ASV41,parent,35,Hippoglossus stenolepis,Pacific halibut,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,0,NA,NA,NA,1,NA
motu38,motu38,ASV67,parent,35,Hippoglossus stenolepis,Pacific halibut,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,0,NA,NA,NA,1,NA
motu38,motu38,ASV498,parent,35,Hippoglossus stenolepis,Pacific halibut,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,0,NA,NA,NA,1,NA
motu38,motu38,ASV1330,parent,35,Hippoglossus stenolepis,Pacific halibut,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,0,NA,NA,NA,1,NA
motu38,motu38,ASV2131,parent,35,Hippoglossus stenolepis,Pacific halibut,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,0,NA,NA,NA,1,NA
motu202,motu202,ASV472,parent,175,Hydrolagus colliei,Spotted ratfish,species,100,4.72e-92,Eukaryota,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,0,NA,Cartilaginous fishes,https://www.fishbase.ca/summary/Hydrolagus-colliei.html,1,NA
motu202,motu202,ASV2843,parent,175,Hydrolagus colliei,Spotted ratfish,species,100,4.72e-92,Eukaryota,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,0,NA,Cartilaginous fishes,https://www.fishbase.ca/summary/Hydrolagus-colliei.html,1,NA
motu83,motu83,ASV102,parent,81,Hypomesus,Smelt species,genus,100,2.61e-84,Eukaryota,Chordata,Teleostei,Osmeriformes,Osmeridae,Hypomesus,0,NA,NA,NA,NA,NA
motu83,motu83,ASV1101,parent,81,Hypomesus,Smelt species,genus,100,2.61e-84,Eukaryota,Chordata,Teleostei,Osmeriformes,Osmeridae,Hypomesus,0,NA,NA,NA,NA,NA
motu83,motu83,ASV1668,parent,81,Hypomesus,Smelt species,genus,100,2.61e-84,Eukaryota,Chordata,Teleostei,Osmeriformes,Osmeridae,Hypomesus,0,NA,NA,NA,NA,NA
motu83,motu83,ASV2019,parent,81,Hypomesus,Smelt species,genus,100,2.61e-84,Eukaryota,Chordata,Teleostei,Osmeriformes,Osmeridae,Hypomesus,0,NA,NA,NA,NA,NA
motu83,motu83,ASV2774,parent,81,Hypomesus,Smelt species,genus,100,2.61e-84,Eukaryota,Chordata,Teleostei,Osmeriformes,Osmeridae,Hypomesus,0,NA,NA,NA,NA,NA
motu213,motu213,ASV506,parent,230,Hypomesus,Smelt species,genus,98.81,5.65e-81,Eukaryota,Chordata,Teleostei,Osmeriformes,Osmeridae,Hypomesus,0,NA,NA,NA,NA,NA
motu521,motu521,ASV1431,parent,549,Hypomesus,Smelt species,genus,98.81,5.65e-81,Eukaryota,Chordata,Teleostei,Osmeriformes,Osmeridae,Hypomesus,0,NA,NA,NA,NA,NA
motu36,motu36,ASV39,parent,36,Hypsoblennius gentilis,Bay blenny,species,100,9.32e-84,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,south to Monterey Bay,NA,NA,1,NA
motu36,motu36,ASV298,parent,36,Hypsoblennius gentilis,Bay blenny,species,100,9.32e-84,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,south to Monterey Bay,NA,NA,1,NA
motu36,motu36,ASV740,parent,36,Hypsoblennius gentilis,Bay blenny,species,100,9.32e-84,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,south to Monterey Bay,NA,NA,1,NA
motu36,motu36,ASV1205,parent,36,Hypsoblennius gentilis,Bay blenny,species,100,9.32e-84,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,south to Monterey Bay,NA,NA,1,NA
motu36,motu36,ASV2193,parent,36,Hypsoblennius gentilis,Bay blenny,species,100,9.32e-84,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,south to Monterey Bay,NA,NA,1,NA
motu140,motu140,ASV249,parent,129,Hypsoblennius gilberti,Rockpool blenny,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,NA,NA,NA,NA,NA
motu140,motu140,ASV1485,parent,129,Hypsoblennius gilberti,Rockpool blenny,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,NA,NA,NA,NA,NA
motu70,motu70,ASV82,parent,86,Hypsoblennius jenkinsi,Mussel blenny,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,NA,NA,NA,NA,NA
motu265,motu265,ASV648,parent,210,Jordania zonope,Longfin sculpin,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Jordaniidae,Jordania,0,NA,NA,NA,1,NA
motu265,motu265,ASV2192,parent,210,Jordania zonope,Longfin sculpin,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Jordaniidae,Jordania,0,NA,NA,NA,1,NA
motu157,motu157,ASV295,parent,167,Kyphosus azureus,Zebra-perch sea chub,species,99.419,7.46e-85,Eukaryota,Chordata,Teleostei,Centrarchiformes,Kyphosidae,Kyphosus,0,NA,NA,NA,NA,NA
motu402,motu402,ASV1060,parent,425,Lampetra richardsoni,Western brook lamprey,species,100,1.6900000000000002e-91,Eukaryota,Chordata,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,1,NA,NA,NA,NA,NA
motu64,motu64,ASV75,parent,62,Lepidogobius lepidus,Bay goby,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Lepidogobius,0,NA,Other,https://www.fishbase.ca/summary/Lepidogobius-lepidus.html,1,NA
motu64,motu64,ASV207,parent,62,Lepidogobius lepidus,Bay goby,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Lepidogobius,0,NA,Other,https://www.fishbase.ca/summary/Lepidogobius-lepidus.html,1,NA
motu64,motu64,ASV1149,parent,62,Lepidogobius lepidus,Bay goby,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Lepidogobius,0,NA,Other,https://www.fishbase.ca/summary/Lepidogobius-lepidus.html,1,NA
motu64,motu64,ASV1321,parent,62,Lepidogobius lepidus,Bay goby,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Lepidogobius,0,NA,Other,https://www.fishbase.ca/summary/Lepidogobius-lepidus.html,1,NA
motu64,motu64,ASV1594,parent,62,Lepidogobius lepidus,Bay goby,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Lepidogobius,0,NA,Other,https://www.fishbase.ca/summary/Lepidogobius-lepidus.html,1,NA
motu64,motu64,ASV2031,parent,62,Lepidogobius lepidus,Bay goby,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Lepidogobius,0,NA,Other,https://www.fishbase.ca/summary/Lepidogobius-lepidus.html,1,NA
motu64,motu64,ASV2383,parent,62,Lepidogobius lepidus,Bay goby,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Lepidogobius,0,NA,Other,https://www.fishbase.ca/summary/Lepidogobius-lepidus.html,1,NA
motu64,motu64,ASV3278,parent,62,Lepidogobius lepidus,Bay goby,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Lepidogobius,0,NA,Other,https://www.fishbase.ca/summary/Lepidogobius-lepidus.html,1,NA
motu64,motu64,ASV3337,parent,62,Lepidogobius lepidus,Bay goby,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Lepidogobius,0,NA,Other,https://www.fishbase.ca/summary/Lepidogobius-lepidus.html,1,NA
motu64,motu64,ASV3404,parent,62,Lepidogobius lepidus,Bay goby,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Lepidogobius,0,NA,Other,https://www.fishbase.ca/summary/Lepidogobius-lepidus.html,1,NA
motu54,motu54,ASV59,parent,72,Lepidopsetta,Sole species,genus,100,7.31e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Lepidopsetta,0,NA,NA,NA,1,NA
motu536,motu536,ASV1482,parent,566,Lepidopsetta,Sole species,genus,98.817,1.58e-81,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Lepidopsetta,0,NA,NA,NA,1,NA
motu797,motu797,ASV2152,parent,817,Lepidopsetta,Sole species,genus,98.817,1.58e-81,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Lepidopsetta,0,NA,NA,NA,1,NA
motu94,motu94,ASV130,parent,113,Leptocottus,Leptocottus sculpin species,genus,95.152,9.79e-69,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,NA,NA,NA,NA
motu2,motu2,ASV2,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV47,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV89,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV181,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV213,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV252,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV268,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV283,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV291,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV305,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV341,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV350,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV357,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV394,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV510,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV530,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV532,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV533,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV562,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV604,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV621,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV624,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV625,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV633,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV651,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV662,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV703,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV717,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV724,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV732,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV742,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV760,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV787,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV804,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV831,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV842,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV851,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV891,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV906,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV928,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1054,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1089,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1109,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1127,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1132,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1175,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1199,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1202,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1211,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1213,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1231,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1309,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1322,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1391,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1411,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1451,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1479,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1529,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1619,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
motu2,motu2,ASV1664,parent,2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,NA
