found_taxa,common_name,rank,motu,motu_swarm,asv,curated,lulu_rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
Bacteria,Bacteria,outgroup,motu1521,motu1521,ASV2315,parent,1517,Bacteria,Bacteria,outgroup,100,1.1799999999999999e-133,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,NA,NA
Bacteria,Bacteria,outgroup,motu1532,motu1532,ASV2326,parent,1542,Bacteria,Bacteria,outgroup,94.783,1.17e-45,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1534,motu1534,ASV2329,parent,1533,Bacteria,Bacteria,outgroup,94.505,4.769999999999999e-118,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA
Bacteria,Bacteria,outgroup,motu1535,motu1535,ASV2330,parent,1534,Bacteria,Bacteria,outgroup,94.141,1.22e-108,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1536,motu1536,ASV2331,parent,1535,Bacteria,Bacteria,outgroup,93.2,5.66e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1538,motu1538,ASV2333,parent,1537,Bacteria,Bacteria,outgroup,90.98,1.23e-93,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1541,motu1541,ASV2336,parent,1540,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1557,motu1557,ASV2352,parent,1557,Bacteria,Bacteria,outgroup,91.732,2.0599999999999997e-96,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1559,motu1559,ASV2354,parent,1559,Bacteria,Bacteria,outgroup,99.605,2.5199999999999995e-130,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1586,motu1586,ASV2381,parent,1586,Bacteria,Bacteria,outgroup,94.466,1.21e-108,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1603,motu1603,ASV2399,parent,1603,Bacteria,Bacteria,outgroup,93.651,4.34e-20,Bacteria,Acidobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1604,motu1604,ASV2400,parent,1604,Bacteria,Bacteria,outgroup,100,3.2e-56,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
Bacteria,Bacteria,outgroup,motu1628,motu1628,ASV2425,parent,1628,Bacteria,Bacteria,outgroup,85.769,5.98e-72,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1665,motu1665,ASV2463,parent,1665,Bacteria,Bacteria,outgroup,100,3.2e-56,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
Bacteria,Bacteria,outgroup,motu1680,motu1680,ASV2478,parent,1680,Bacteria,Bacteria,outgroup,89.453,1.26e-88,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1683,motu1683,ASV2481,parent,1683,Bacteria,Bacteria,outgroup,88.745,2.11e-76,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu1684,motu1684,ASV2482,parent,1684,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Blepsias cirrhosus,Silverspotted sculpin,species,motu115,motu115,ASV186,parent,127,Blepsias cirrhosus,Silverspotted sculpin,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Hemitripteridae,Blepsias,0
Bos,Cow,outgroup,motu48,motu48,ASV61,parent,47,Bos,Cow,outgroup,100,6.150000000000001e-85,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA
Bos,Cow,outgroup,motu48,motu48,ASV734,parent,47,Bos,Cow,outgroup,99.405,2.86e-83,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA
Bos,Cow,outgroup,motu91,motu91,ASV141,parent,78,Bos,Cow,outgroup,100,6.150000000000001e-85,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA
Bos,Cow,outgroup,motu91,motu91,ASV151,parent,78,Bos,Cow,outgroup,100,7.96e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA
Brachygenys californiensis,Californian salema,species,motu45,motu45,ASV55,parent,44,Brachygenys californiensis,Californian salema,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Brachygenys,0
Brachygenys californiensis,Californian salema,species,motu45,motu45,ASV280,parent,44,Brachygenys californiensis,Californian salema,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Brachygenys,0
Brachygenys californiensis,Californian salema,species,motu45,motu45,ASV313,parent,44,Brachygenys californiensis,Californian salema,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Brachygenys,0
Brachyistius frenatus,Kelp perch,species,motu73,motu73,ASV100,parent,68,Brachyistius frenatus,Kelp perch,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Brachyistius,0
Brachyistius frenatus,Kelp perch,species,motu73,motu73,ASV264,parent,68,Brachyistius frenatus,Kelp perch,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Brachyistius,0
Brachyistius frenatus,Kelp perch,species,motu282,motu282,ASV609,parent,310,Brachyistius frenatus,Kelp perch,species,98.817,3.7299999999999996e-82,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Brachyistius,0
Brevoortia,NA,genus,motu217,motu217,ASV462,parent,235,Brevoortia,NA,genus,100,1.0599999999999998e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Alosidae,Brevoortia,0
Candidatus,Unknown organism,outgroup,motu663,motu663,ASV1214,parent,681,Candidatus,Unknown organism,outgroup,96.327,1.5499999999999997e-112,NA,Candidatus,NA,NA,NA,NA,NA
Candidatus,Unknown organism,outgroup,motu700,motu700,ASV1266,parent,500,Candidatus,Unknown organism,outgroup,96.735,3.33e-114,NA,Candidatus,NA,NA,NA,NA,NA
Candidatus,Unknown organism,outgroup,motu700,motu700,ASV1373,parent,500,Candidatus,Unknown organism,outgroup,97.143,7.169999999999999e-116,NA,Candidatus,NA,NA,NA,NA,NA
Candidatus,Unknown organism,outgroup,motu1104,motu1104,ASV1816,parent,1111,Candidatus,Unknown organism,outgroup,91.27,9.54e-95,NA,Candidatus,NA,NA,NA,NA,NA
Castor canadensis,Beaver,outgroup,motu13,motu13,ASV14,parent,15,Castor canadensis,Beaver,outgroup,100,1.0599999999999998e-87,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Castor canadensis,Beaver,outgroup,motu13,motu13,ASV863,parent,15,Castor canadensis,Beaver,outgroup,99.422,4.92e-86,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Castor canadensis,Beaver,outgroup,motu13,motu13,ASV879,parent,15,Castor canadensis,Beaver,outgroup,99.422,4.92e-86,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Castor canadensis,Beaver,outgroup,motu13,motu13,ASV1034,parent,15,Castor canadensis,Beaver,outgroup,99.422,4.92e-86,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Castor canadensis,Beaver,outgroup,motu13,motu13,ASV1398,parent,15,Castor canadensis,Beaver,outgroup,99.422,4.92e-86,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Castor canadensis,Beaver,outgroup,motu13,motu13,ASV1453,parent,15,Castor canadensis,Beaver,outgroup,99.422,4.92e-86,Eukaryota,Chordata,Mammalia,Rodentia,Castoridae,Castor,NA
Cebidichthys violaceus,Monkeyface prickleback,species,motu93,motu93,ASV143,parent,86,Cebidichthys violaceus,Monkeyface prickleback,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cebidichthyidae,Cebidichthys,0
Cebidichthys violaceus,Monkeyface prickleback,species,motu93,motu93,ASV268,parent,86,Cebidichthys violaceus,Monkeyface prickleback,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cebidichthyidae,Cebidichthys,0
Cebidichthys violaceus,Monkeyface prickleback,species,motu93,motu93,ASV1341,parent,86,Cebidichthys violaceus,Monkeyface prickleback,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cebidichthyidae,Cebidichthys,0
Cercopithecidae,Non-human primate,outgroup,motu399,motu399,ASV809,parent,414,Cercopithecidae,Non-human primate,outgroup,92.617,4.69e-56,Eukaryota,Chordata,Mammalia,Primates,Cercopithecidae,NA,NA
Cervidae,Deer family,outgroup,motu101,motu101,ASV157,parent,116,Cervidae,Deer family,outgroup,95.238,1.35e-71,Eukaryota,Chordata,Mammalia,Artiodactyla,Cervidae,NA,NA
Cervidae,Deer family,outgroup,motu105,motu105,ASV165,parent,122,Cervidae,Deer family,outgroup,93.252,8.19e-64,Eukaryota,Chordata,Mammalia,Artiodactyla,Cervidae,NA,NA
Chrysocyon,Dog family,outgroup,motu1054,motu1054,ASV1746,parent,1056,Chrysocyon,Dog family,outgroup,94.083,8.189999999999999e-69,Eukaryota,Chordata,Mammalia,Carnivora,Canidae,Chrysocyon,NA
Citharichthys sordidus,Pacific sanddab,species,motu47,motu47,ASV59,parent,45,Citharichthys sordidus,Pacific sanddab,species,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys sordidus,Pacific sanddab,species,motu47,motu47,ASV235,parent,45,Citharichthys sordidus,Pacific sanddab,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys sordidus,Pacific sanddab,species,motu47,motu47,ASV260,parent,45,Citharichthys sordidus,Pacific sanddab,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys stigmaeus,Speckled sanddab,species,motu81,motu81,ASV118,parent,61,Citharichthys stigmaeus,Speckled sanddab,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys stigmaeus,Speckled sanddab,species,motu81,motu81,ASV126,parent,61,Citharichthys stigmaeus,Speckled sanddab,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys stigmaeus,Speckled sanddab,species,motu81,motu81,ASV269,parent,61,Citharichthys stigmaeus,Speckled sanddab,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys stigmaeus,Speckled sanddab,species,motu81,motu81,ASV346,parent,61,Citharichthys stigmaeus,Speckled sanddab,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Citharichthys stigmaeus,Speckled sanddab,species,motu81,motu81,ASV427,parent,61,Citharichthys stigmaeus,Speckled sanddab,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
Clinocottus acuticeps,Sharpnose sculpin,species,motu62,motu62,ASV81,parent,53,Clinocottus acuticeps,Sharpnose sculpin,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
Clinocottus acuticeps,Sharpnose sculpin,species,motu62,motu62,ASV195,parent,53,Clinocottus acuticeps,Sharpnose sculpin,species,100,4.8600000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
Clinocottus acuticeps,Sharpnose sculpin,species,motu62,motu62,ASV262,parent,53,Clinocottus acuticeps,Sharpnose sculpin,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV4,parent,3,Clupea pallasii,Pacific herring,species,100,3.7799999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV32,parent,3,Clupea pallasii,Pacific herring,species,100,3.7999999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV99,parent,3,Clupea pallasii,Pacific herring,species,100,3.7799999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV158,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV185,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV192,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV200,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV242,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV286,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV305,parent,3,Clupea pallasii,Pacific herring,species,100,3.7799999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV372,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV386,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV411,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV415,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV417,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV466,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV488,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV540,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV552,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV618,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV644,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV665,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV666,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV724,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV912,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV990,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV991,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV996,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1047,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1064,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1070,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1083,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1146,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1179,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1237,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1246,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1293,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1321,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1458,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV203,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV238,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV311,parent,3,Clupea pallasii,Pacific herring,species,100,3.7999999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV509,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV589,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV597,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV606,parent,3,Clupea pallasii,Pacific herring,species,100,3.7999999999999996e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV620,parent,3,Clupea pallasii,Pacific herring,species,98.837,8.18e-84,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV632,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV658,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.76e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV683,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV959,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1286,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu4,motu4,ASV1315,parent,3,Clupea pallasii,Pacific herring,species,99.419,1.77e-85,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu97,motu97,ASV152,parent,110,Clupea pallasii,Pacific herring,species,98.837,8.18e-84,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu156,motu156,ASV325,parent,170,Clupea pallasii,Pacific herring,species,98.837,8.18e-84,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu391,motu391,ASV797,parent,408,Clupea pallasii,Pacific herring,species,98.837,8.18e-84,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu566,motu566,ASV1077,parent,590,Clupea pallasii,Pacific herring,species,98.824,1.06e-82,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Clupea pallasii,Pacific herring,species,motu1471,motu1471,ASV2263,parent,1471,Clupea pallasii,Pacific herring,species,100,4.95e-87,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
Cottidae,Cottid sculpin,family,motu103,motu103,ASV160,parent,118,Cottidae,Cottid sculpin,family,95.181,2.31e-69,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,NA,0
Cottus,Cottus sculpin species,genus,motu38,motu38,ASV45,parent,30,Cottus,Cottus sculpin species,genus,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu38,motu38,ASV57,parent,30,Cottus,Cottus sculpin species,genus,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu38,motu38,ASV230,parent,30,Cottus,Cottus sculpin species,genus,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu38,motu38,ASV698,parent,30,Cottus,Cottus sculpin species,genus,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu38,motu38,ASV924,parent,30,Cottus,Cottus sculpin species,genus,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu38,motu38,ASV988,parent,30,Cottus,Cottus sculpin species,genus,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu38,motu38,ASV1113,parent,30,Cottus,Cottus sculpin species,genus,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu38,motu38,ASV1417,parent,30,Cottus,Cottus sculpin species,genus,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cottus,Cottus sculpin species,genus,motu38,motu38,ASV108,parent,30,Cottus,Cottus sculpin species,genus,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
Cryptacanthodes giganteus,Giant wrymouth,species,motu267,motu267,ASV570,parent,191,Cryptacanthodes giganteus,Giant wrymouth,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cryptacanthodidae,Cryptacanthodes,0
Cryptacanthodes giganteus,Giant wrymouth,species,motu267,motu267,ASV592,parent,191,Cryptacanthodes giganteus,Giant wrymouth,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cryptacanthodidae,Cryptacanthodes,0
Cyanobacteriota,Bacteria,outgroup,motu276,motu276,ASV596,parent,304,Cyanobacteriota,Bacteria,outgroup,95.652,1.1999999999999999e-113,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu293,motu293,ASV628,parent,250,Cyanobacteriota,Bacteria,outgroup,94.118,5.62e-107,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Cyanobacteriota,Bacteria,outgroup,motu306,motu306,ASV649,parent,330,Cyanobacteriota,Bacteria,outgroup,94.094,5.62e-107,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
