found_taxa,common_name,rank,motu,motu_swarm,asv,curated,lulu_rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
uncultured bacterium,Bacteria,outgroup,motu272,motu272,ASV1948,parent,223,uncultured bacterium,Bacteria,outgroup,98.438,5.53e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu289,motu289,ASV550,parent,313,uncultured bacterium,Bacteria,outgroup,99.18,1.2000000000000002e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu295,motu295,ASV558,parent,239,uncultured bacterium,Bacteria,outgroup,97.143,7.26e-116,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu295,motu295,ASV1080,parent,239,uncultured bacterium,Bacteria,outgroup,96.735,3.38e-114,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu295,motu295,ASV1576,parent,239,uncultured bacterium,Bacteria,outgroup,97.551,1.56e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu297,motu297,ASV564,parent,214,uncultured bacterium,Bacteria,outgroup,96.484,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu297,motu297,ASV668,parent,214,uncultured bacterium,Bacteria,outgroup,96.875,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu297,motu297,ASV1228,parent,214,uncultured bacterium,Bacteria,outgroup,96.094,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu297,motu297,ASV1258,parent,214,uncultured bacterium,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu298,motu298,ASV565,parent,320,uncultured bacterium,Bacteria,outgroup,100,1.5099999999999997e-132,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu301,motu301,ASV569,parent,323,uncultured bacterium,Bacteria,outgroup,99.18,1.2000000000000002e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu302,motu302,ASV570,parent,324,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu305,motu305,ASV573,parent,328,uncultured bacterium,Bacteria,outgroup,100,1.5099999999999997e-132,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu314,motu314,ASV587,parent,337,uncultured bacterium,Bacteria,outgroup,96.875,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu316,motu316,ASV589,parent,339,uncultured bacterium,Bacteria,outgroup,97.561,1.5400000000000001e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu319,motu319,ASV595,parent,342,uncultured bacterium,Bacteria,outgroup,97.98,9.54e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu320,motu320,ASV1920,parent,262,uncultured bacterium,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu322,motu322,ASV598,parent,344,uncultured bacterium,Bacteria,outgroup,96.094,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu325,motu325,ASV605,parent,347,uncultured bacterium,Bacteria,outgroup,99.18,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu330,motu330,ASV616,parent,353,uncultured bacterium,Bacteria,outgroup,99.209,1.1699999999999998e-128,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu331,motu331,ASV617,parent,266,uncultured bacterium,Bacteria,outgroup,98.837,1.25e-83,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu331,motu331,ASV1264,parent,266,uncultured bacterium,Bacteria,outgroup,99.419,2.69e-85,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu332,motu332,ASV618,parent,354,uncultured bacterium,Bacteria,outgroup,97.959,3.309999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu334,motu334,ASV623,parent,356,uncultured bacterium,Bacteria,outgroup,97.233,2.5599999999999998e-120,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu340,motu340,ASV634,parent,268,uncultured bacterium,Bacteria,outgroup,96.094,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu343,motu343,ASV637,parent,280,uncultured bacterium,Bacteria,outgroup,99.592,7.07e-126,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu343,motu343,ASV1774,parent,280,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu347,motu347,ASV643,parent,250,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu347,motu347,ASV709,parent,250,uncultured bacterium,Bacteria,outgroup,97.541,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu349,motu349,ASV645,parent,367,uncultured bacterium,Bacteria,outgroup,99.502,2.0599999999999996e-101,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu361,motu361,ASV664,parent,377,uncultured bacterium,Bacteria,outgroup,97.656,1.2000000000000002e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu362,motu362,ASV665,parent,283,uncultured bacterium,Bacteria,outgroup,99.209,1.1699999999999998e-128,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu362,motu362,ASV1382,parent,283,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu362,motu362,ASV1383,parent,283,uncultured bacterium,Bacteria,outgroup,98.419,2.54e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu363,motu363,ASV666,parent,378,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu365,motu365,ASV669,parent,380,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu373,motu373,ASV679,parent,389,uncultured bacterium,Bacteria,outgroup,97.628,5.5e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu375,motu375,ASV684,parent,391,uncultured bacterium,Bacteria,outgroup,98.031,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu388,motu388,ASV703,parent,275,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu388,motu388,ASV1037,parent,275,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu388,motu388,ASV1116,parent,275,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu388,motu388,ASV1500,parent,275,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu388,motu388,ASV1270,parent,275,uncultured bacterium,Bacteria,outgroup,97.541,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu393,motu393,ASV714,parent,414,uncultured bacterium,Bacteria,outgroup,97.071,1.5499999999999997e-112,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu397,motu397,ASV721,parent,418,uncultured bacterium,Bacteria,outgroup,96.735,3.33e-114,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu398,motu398,ASV725,parent,318,uncultured bacterium,Bacteria,outgroup,97.541,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu398,motu398,ASV1589,parent,318,uncultured bacterium,Bacteria,outgroup,97.131,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu407,motu407,ASV739,parent,427,uncultured bacterium,Bacteria,outgroup,97.541,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu409,motu409,ASV742,parent,430,uncultured bacterium,Bacteria,outgroup,97.551,1.5400000000000001e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu414,motu414,ASV748,parent,332,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu414,motu414,ASV1685,parent,332,uncultured bacterium,Bacteria,outgroup,99.592,7.07e-126,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu415,motu415,ASV749,parent,435,uncultured bacterium,Bacteria,outgroup,100,4.599999999999999e-143,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu419,motu419,ASV753,parent,438,uncultured bacterium,Bacteria,outgroup,97.551,1.5400000000000001e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu426,motu426,ASV767,parent,446,uncultured bacterium,Bacteria,outgroup,99.18,1.2000000000000002e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu427,motu427,ASV768,parent,447,uncultured bacterium,Bacteria,outgroup,98.047,2.5699999999999997e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu430,motu430,ASV772,parent,452,uncultured bacterium,Bacteria,outgroup,97.321,2.63e-105,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu432,motu432,ASV774,parent,455,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu435,motu435,ASV777,parent,459,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu439,motu439,ASV785,parent,462,uncultured bacterium,Bacteria,outgroup,97.959,3.309999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu440,motu440,ASV786,parent,464,uncultured bacterium,Bacteria,outgroup,98.024,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu443,motu443,ASV789,parent,467,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu445,motu445,ASV795,parent,471,uncultured bacterium,Bacteria,outgroup,99.209,1.1699999999999998e-128,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu447,motu447,ASV798,parent,473,uncultured bacterium,Bacteria,outgroup,98.024,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu454,motu454,ASV810,parent,478,uncultured bacterium,Bacteria,outgroup,99.605,2.5199999999999995e-130,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu464,motu464,ASV825,parent,327,uncultured bacterium,Bacteria,outgroup,97.475,4.44e-93,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu464,motu464,ASV959,parent,327,uncultured bacterium,Bacteria,outgroup,97.98,9.54e-95,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu464,motu464,ASV1259,parent,327,uncultured bacterium,Bacteria,outgroup,98.485,2.0499999999999997e-96,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu465,motu465,ASV826,parent,326,uncultured bacterium,Bacteria,outgroup,98.367,7.119999999999999e-121,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu465,motu465,ASV1012,parent,326,uncultured bacterium,Bacteria,outgroup,98.776,1.53e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu465,motu465,ASV1183,parent,326,uncultured bacterium,Bacteria,outgroup,98.367,7.119999999999999e-121,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu465,motu465,ASV1715,parent,326,uncultured bacterium,Bacteria,outgroup,98.367,7.119999999999999e-121,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu470,motu470,ASV834,parent,492,uncultured bacterium,Bacteria,outgroup,97.233,2.5599999999999998e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu472,motu472,ASV841,parent,495,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu474,motu474,ASV843,parent,372,uncultured bacterium,Bacteria,outgroup,96.327,1.5699999999999998e-112,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu482,motu482,ASV852,parent,504,uncultured bacterium,Bacteria,outgroup,97.143,7.169999999999999e-116,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu483,motu483,ASV853,parent,505,uncultured bacterium,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu493,motu493,ASV871,parent,519,uncultured bacterium,Bacteria,outgroup,99.592,7.07e-126,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu495,motu495,ASV873,parent,521,uncultured bacterium,Bacteria,outgroup,98.419,2.54e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu499,motu499,ASV879,parent,524,uncultured bacterium,Bacteria,outgroup,100,1.1799999999999999e-133,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu502,motu502,ASV882,parent,406,uncultured bacterium,Bacteria,outgroup,97.131,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu502,motu502,ASV1647,parent,406,uncultured bacterium,Bacteria,outgroup,97.541,5.61e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu502,motu502,ASV1911,parent,406,uncultured bacterium,Bacteria,outgroup,97.131,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu504,motu504,ASV884,parent,529,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu509,motu509,ASV892,parent,413,uncultured bacterium,Bacteria,outgroup,97.656,1.2000000000000002e-123,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu509,motu509,ASV1587,parent,413,uncultured bacterium,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu514,motu514,ASV897,parent,393,uncultured bacterium,Bacteria,outgroup,98.367,7.119999999999999e-121,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu514,motu514,ASV1302,parent,393,uncultured bacterium,Bacteria,outgroup,97.959,3.309999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu514,motu514,ASV1640,parent,393,uncultured bacterium,Bacteria,outgroup,97.959,3.309999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu516,motu516,ASV900,parent,538,uncultured bacterium,Bacteria,outgroup,98.419,2.54e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu518,motu518,ASV903,parent,540,uncultured bacterium,Bacteria,outgroup,96.311,5.649999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu520,motu520,ASV905,parent,542,uncultured bacterium,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu521,motu521,ASV906,parent,543,uncultured bacterium,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu527,motu527,ASV912,parent,548,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu529,motu529,ASV914,parent,550,uncultured bacterium,Bacteria,outgroup,99.267,9.919999999999999e-140,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu530,motu530,ASV915,parent,551,uncultured bacterium,Bacteria,outgroup,98.438,5.53e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu532,motu532,ASV917,parent,554,uncultured bacterium,Bacteria,outgroup,96.85,3.329999999999999e-119,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu533,motu533,ASV918,parent,553,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu540,motu540,ASV927,parent,562,uncultured bacterium,Bacteria,outgroup,97.131,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu544,motu544,ASV931,parent,567,uncultured bacterium,Bacteria,outgroup,97.143,7.26e-116,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu546,motu546,ASV934,parent,569,uncultured bacterium,Bacteria,outgroup,98.047,2.5699999999999997e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu550,motu550,ASV938,parent,573,uncultured bacterium,Bacteria,outgroup,97.551,1.5400000000000001e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu552,motu552,ASV940,parent,575,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu555,motu555,ASV943,parent,577,uncultured bacterium,Bacteria,outgroup,99.184,3.3299999999999997e-124,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu561,motu561,ASV949,parent,585,uncultured bacterium,Bacteria,outgroup,100,1.52e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu568,motu568,ASV958,parent,448,uncultured bacterium,Bacteria,outgroup,99.219,2.5599999999999996e-130,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu568,motu568,ASV1769,parent,448,uncultured bacterium,Bacteria,outgroup,98.828,1.19e-128,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu573,motu573,ASV966,parent,457,uncultured bacterium,Bacteria,outgroup,98.431,1.9899999999999998e-126,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu573,motu573,ASV1877,parent,457,uncultured bacterium,Bacteria,outgroup,98.039,9.259999999999999e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu575,motu575,ASV970,parent,598,uncultured bacterium,Bacteria,outgroup,98.047,2.5699999999999997e-125,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu579,motu579,ASV974,parent,408,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu579,motu579,ASV1347,parent,408,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu579,motu579,ASV1351,parent,408,uncultured bacterium,Bacteria,outgroup,97.951,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu579,motu579,ASV1425,parent,408,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu581,motu581,ASV977,parent,394,uncultured bacterium,Bacteria,outgroup,96.443,5.54e-117,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu581,motu581,ASV986,parent,394,uncultured bacterium,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu581,motu581,ASV1761,parent,394,uncultured bacterium,Bacteria,outgroup,96.838,1.19e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu582,motu582,ASV978,parent,601,uncultured bacterium,Bacteria,outgroup,97.561,4.299999999999999e-118,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu583,motu583,ASV979,parent,602,uncultured bacterium,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu584,motu584,ASV980,parent,603,uncultured bacterium,Bacteria,outgroup,98.406,3.2899999999999996e-124,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu587,motu587,ASV983,parent,604,uncultured bacterium,Bacteria,outgroup,98.361,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu588,motu588,ASV984,parent,605,uncultured bacterium,Bacteria,outgroup,97.628,5.5e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu593,motu593,ASV991,parent,609,uncultured bacterium,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu594,motu594,ASV992,parent,610,uncultured bacterium,Bacteria,outgroup,97.638,1.5400000000000002e-122,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu595,motu595,ASV993,parent,611,uncultured bacterium,Bacteria,outgroup,99.213,3.28e-129,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu599,motu599,ASV997,parent,614,uncultured bacterium,Bacteria,outgroup,98.814,5.46e-127,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu600,motu600,ASV1001,parent,615,uncultured bacterium,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
uncultured bacterium,Bacteria,outgroup,motu625,motu625,ASV1033,parent,644,uncultured bacterium,Bacteria,outgroup,96.887,7.239999999999999e-121,Bacteria,NA,NA,NA,NA,NA,NA
