"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"134","20240123_Pool36.edna0153.R1",10396,10396,10385,10385,10159,10159,10159,10159,8950,8716,3849,3837,3837,99.894190073105,43.0055865921788,99.6882307092751,100,36.9084263178145
"135","20240123_Pool37.edna0001.R1",17379,17379,17355,17355,16527,16527,16527,16527,15236,14476,6887,6677,6559,99.8619022958743,45.2021527960095,96.9507768259039,98.2327392541561,37.7409517233443
"136","20240123_Pool37.edna0155.R1",23620,23620,23588,23588,22928,22928,22928,22928,21304,20632,9921,9906,9814,99.8645215918713,46.5687194892978,99.8488055639552,99.0712699374117,41.5495342929721
"137","20240123_Pool37.edna0156.R1",26236,26236,26199,26199,25664,25664,25664,25664,23823,23182,10979,10938,10829,99.8589724043299,46.0857154850355,99.6265597959741,99.003474126897,41.2753468516542
"138","20240123_Pool37.edna0157.R1",23232,23232,23210,23210,22705,22705,22705,22705,21088,20544,8742,8731,8663,99.905303030303,41.4548558421851,99.8741706703272,99.2211659603711,37.2890840220386
"139","20240123_Pool37.edna0158.R1",16202,16202,16172,16172,15913,15913,15913,15913,14694,14388,6786,6770,6770,99.8148376743612,46.1821151490404,99.7642204538756,100,41.7849648191581
"140","20240123_Pool37.edna0159.R1",18410,18410,18391,18391,17988,17988,17988,17988,16467,16064,7792,7786,7771,99.8967952199891,47.3188801846117,99.9229979466119,99.8073465193938,42.2107550244432
"141","20240123_Pool38.edna0109.R1",27313,27313,27271,27271,26583,26583,26583,26583,24955,24121,10012,9985,9891,99.846227071358,40.1202163895011,99.730323611666,99.0585878818227,36.2135246952001
"142","20240123_Pool38.edna0114.R1",30784,30784,30741,30741,29880,29880,29880,29880,27911,26764,11437,11388,11167,99.860317047817,40.9766758625631,99.571565970097,98.0593607305936,36.2753378378378
"143","20240123_Pool38.edna0131.R1",26618,26618,26582,26582,25651,25651,25651,25651,24223,23478,10152,10141,10035,99.8647531745435,41.9105808529084,99.8916469661151,98.9547381914998,37.7000525959877
"144","20240123_Pool38.edna0134.R1",45210,45210,45159,45159,43164,43164,43164,43164,40967,39561,17772,17666,17455,99.8871930988719,43.3812580857764,99.4035561557506,98.805615306238,38.6087148860871
"145","20240123_Pool39.edna0057.R1",75474,75474,75340,75340,73161,73161,73161,73161,70827,69384,41605,40087,39404,99.8224554151098,58.7417227893318,96.3514000721067,98.2962057524883,52.2087076344172
"146","20240123_Pool39.edna0101.R1",24470,24470,24428,24428,23312,23312,23312,23312,21862,21282,6609,6543,6167,99.8283612586841,30.2305370048486,99.0013617793917,94.2534005807733,25.2022885165509
"147","20240123_Pool4.edna0083.R1",23167,23167,23113,23113,22493,22493,22493,22493,20113,19475,7874,7822,7694,99.7669098286356,39.1488092278626,99.3395986791974,98.3635898747124,33.2110329347779
"148","20240123_Pool40.edna0076.R1",76576,76576,76233,76233,74285,74285,74285,74285,66571,63782,22218,22014,21256,99.5520789803594,33.374892971414,99.0818255468539,96.5567366221495,27.7580442958629
"149","20240123_Pool40.edna0138.R1",46650,46650,46598,46598,44772,44772,44772,44772,42831,41539,18008,17936,17743,99.8885316184352,42.0443136980225,99.6001776988005,98.9239518287244,38.0342979635584
"150","20240123_Pool7.edna0135.R1",35262,35262,35222,35222,34232,34232,34232,34232,32873,31940,14401,14350,14224,99.8865634393965,43.807988318681,99.6458579265329,99.1219512195122,40.3380409505984
"151","20240123_Pool7.edna0139.R1",16640,16640,16620,16620,16257,16257,16257,16257,14662,14304,6395,6347,6347,99.8798076923077,43.6161505933706,99.2494136043784,100,38.1430288461538
"152","20240123_Pool8.edna0034.R1",28826,28826,28792,28792,28018,28018,28018,28018,26450,25437,12754,12658,12599,99.8820509262471,48.2192816635161,99.2472949662851,99.533891610049,43.7070700062444
"153","20240123_Pool9.edna0010.R1",23076,23076,23047,23047,22498,22498,22498,22498,20550,20214,8254,8233,8059,99.8743283064656,40.1654501216545,99.7455779016234,97.8865541115025,34.9237302825446
