timestamps,latitude,beuti,year,month
2022-07-14,45,6.25,2022,7
2022-07-14,46,2.465,2022,7
2022-07-14,47,2.855,2022,7
2022-07-15,31,1.487,2022,7
2022-07-15,32,0.327,2022,7
2022-07-15,33,0.765,2022,7
2022-07-15,34,3.958,2022,7
2022-07-15,35,12.217,2022,7
2022-07-15,36,19.391,2022,7
2022-07-15,37,19.475,2022,7
2022-07-15,38,26.895,2022,7
2022-07-15,39,29.286,2022,7
2022-07-15,40,23.12,2022,7
2022-07-15,41,11.51,2022,7
2022-07-15,42,3.016,2022,7
2022-07-15,43,6.002,2022,7
2022-07-15,44,-1.438,2022,7
2022-07-15,45,2.112,2022,7
2022-07-15,46,-0.207,2022,7
2022-07-15,47,0.923,2022,7
2022-07-16,31,1.438,2022,7
2022-07-16,32,0.359,2022,7
2022-07-16,33,0.47,2022,7
2022-07-16,34,3.882,2022,7
2022-07-16,35,11.174,2022,7
2022-07-16,36,24.311,2022,7
2022-07-16,37,22.665,2022,7
2022-07-16,38,34.725,2022,7
2022-07-16,39,35.356,2022,7
2022-07-16,40,24.308,2022,7
2022-07-16,41,11.419,2022,7
2022-07-16,42,3.166,2022,7
2022-07-16,43,3.047,2022,7
2022-07-16,44,-0.633,2022,7
2022-07-16,45,0.83,2022,7
2022-07-16,46,-0.382,2022,7
2022-07-16,47,0.55,2022,7
2022-07-17,31,0.967,2022,7
2022-07-17,32,0.32,2022,7
2022-07-17,33,0.382,2022,7
2022-07-17,34,3.118,2022,7
2022-07-17,35,9.589,2022,7
2022-07-17,36,17.056,2022,7
2022-07-17,37,22.9,2022,7
2022-07-17,38,27.029,2022,7
2022-07-17,39,45.927,2022,7
2022-07-17,40,42.201,2022,7
2022-07-17,41,23.426,2022,7
2022-07-17,42,13.283,2022,7
2022-07-17,43,9.886,2022,7
2022-07-17,44,5.132,2022,7
2022-07-17,45,3.379,2022,7
2022-07-17,46,0.299,2022,7
2022-07-17,47,1.868,2022,7
2022-07-18,31,0.398,2022,7
2022-07-18,32,0.202,2022,7
2022-07-18,33,0.11,2022,7
2022-07-18,34,1.572,2022,7
2022-07-18,35,5.856,2022,7
2022-07-18,36,7.027,2022,7
2022-07-18,37,9.104,2022,7
2022-07-18,38,19.859,2022,7
2022-07-18,39,32.864,2022,7
2022-07-18,40,42.608,2022,7
2022-07-18,41,46.333,2022,7
2022-07-18,42,30.317,2022,7
2022-07-18,43,24.098,2022,7
2022-07-18,44,9.197,2022,7
2022-07-18,45,7.511,2022,7
2022-07-18,46,1.403,2022,7
2022-07-18,47,4.12,2022,7
2022-07-19,31,0.525,2022,7
2022-07-19,32,0.323,2022,7
2022-07-19,33,0.55,2022,7
2022-07-19,34,1.7,2022,7
2022-07-19,35,3.398,2022,7
2022-07-19,36,3.372,2022,7
2022-07-19,37,4.774,2022,7
2022-07-19,38,5.3,2022,7
2022-07-19,39,21.337,2022,7
2022-07-19,40,20.591,2022,7
2022-07-19,41,40.008,2022,7
2022-07-19,42,17.784,2022,7
2022-07-19,43,21.987,2022,7
2022-07-19,44,10.454,2022,7
2022-07-19,45,9.22,2022,7
2022-07-19,46,1.746,2022,7
2022-07-19,47,3.668,2022,7
2022-07-20,31,0.896,2022,7
2022-07-20,32,0.56,2022,7
2022-07-20,33,0.709,2022,7
2022-07-20,34,2.259,2022,7
2022-07-20,35,3.942,2022,7
2022-07-20,36,5.722,2022,7
2022-07-20,37,9.195,2022,7
2022-07-20,38,7.005,2022,7
2022-07-20,39,10.226,2022,7
2022-07-20,40,5.013,2022,7
2022-07-20,41,12.85,2022,7
2022-07-20,42,4.054,2022,7
2022-07-20,43,10.97,2022,7
2022-07-20,44,6.104,2022,7
2022-07-20,45,10.159,2022,7
2022-07-20,46,3.32,2022,7
2022-07-20,47,2.932,2022,7
2022-07-21,31,0.597,2022,7
2022-07-21,32,0.54,2022,7
2022-07-21,33,0.735,2022,7
2022-07-21,34,3.302,2022,7
2022-07-21,35,4.667,2022,7
2022-07-21,36,9.908,2022,7
2022-07-21,37,11.054,2022,7
2022-07-21,38,10.1,2022,7
2022-07-21,39,17.887,2022,7
2022-07-21,40,9.08,2022,7
2022-07-21,41,9.379,2022,7
2022-07-21,42,2.316,2022,7
2022-07-21,43,5.2,2022,7
2022-07-21,44,8.071,2022,7
2022-07-21,45,5.037,2022,7
2022-07-21,46,2.027,2022,7
2022-07-21,47,1.526,2022,7
2022-07-22,31,0.871,2022,7
2022-07-22,32,0.467,2022,7
2022-07-22,33,0.769,2022,7
2022-07-22,34,5.129,2022,7
2022-07-22,35,7.486,2022,7
2022-07-22,36,16.988,2022,7
2022-07-22,37,13.297,2022,7
2022-07-22,38,15.589,2022,7
2022-07-22,39,25.481,2022,7
2022-07-22,40,26.112,2022,7
2022-07-22,41,20.515,2022,7
2022-07-22,42,13.487,2022,7
2022-07-22,43,6.995,2022,7
2022-07-22,44,6.21,2022,7
2022-07-22,45,3.006,2022,7
2022-07-22,46,1.181,2022,7
2022-07-22,47,1.01,2022,7
2022-07-23,31,1.048,2022,7
2022-07-23,32,0.391,2022,7
2022-07-23,33,1.346,2022,7
2022-07-23,34,5.24,2022,7
2022-07-23,35,11.876,2022,7
2022-07-23,36,23.075,2022,7
2022-07-23,37,15.399,2022,7
2022-07-23,38,29.111,2022,7
2022-07-23,39,44.83,2022,7
2022-07-23,40,52.27,2022,7
2022-07-23,41,26.566,2022,7
2022-07-23,42,27.078,2022,7
2022-07-23,43,12.62,2022,7
2022-07-23,44,12.847,2022,7
2022-07-23,45,5.394,2022,7
2022-07-23,46,2.389,2022,7
2022-07-23,47,2.515,2022,7
2022-07-24,31,0.61,2022,7
2022-07-24,32,0.203,2022,7
2022-07-24,33,1.683,2022,7
2022-07-24,34,4.534,2022,7
2022-07-24,35,8.912,2022,7
2022-07-24,36,12.874,2022,7
2022-07-24,37,8.933,2022,7
2022-07-24,38,16.517,2022,7
2022-07-24,39,44.217,2022,7
2022-07-24,40,66.398,2022,7
2022-07-24,41,40.133,2022,7
2022-07-24,42,44.453,2022,7
2022-07-24,43,22.819,2022,7
2022-07-24,44,17.234,2022,7
2022-07-24,45,12.142,2022,7
2022-07-24,46,4.149,2022,7
2022-07-24,47,4.945,2022,7
2022-07-25,31,0.748,2022,7
2022-07-25,32,0.205,2022,7
2022-07-25,33,1.269,2022,7
2022-07-25,34,3.395,2022,7
2022-07-25,35,3.222,2022,7
2022-07-25,36,1.017,2022,7
2022-07-25,37,2.88,2022,7
2022-07-25,38,4.717,2022,7
2022-07-25,39,14.839,2022,7
2022-07-25,40,24.672,2022,7
2022-07-25,41,15.966,2022,7
2022-07-25,42,25.57,2022,7
2022-07-25,43,22.235,2022,7
2022-07-25,44,16.497,2022,7
2022-07-25,45,11.94,2022,7
2022-07-25,46,5.136,2022,7
2022-07-25,47,5.11,2022,7
2022-07-26,31,0.679,2022,7
2022-07-26,32,0.263,2022,7
2022-07-26,33,1.163,2022,7
2022-07-26,34,2.222,2022,7
2022-07-26,35,1.431,2022,7
2022-07-26,36,-3.153,2022,7
2022-07-26,37,0.467,2022,7
2022-07-26,38,-1.805,2022,7
2022-07-26,39,-2.901,2022,7
2022-07-26,40,3.251,2022,7
2022-07-26,41,-0.075,2022,7
2022-07-26,42,-1.835,2022,7
2022-07-26,43,-1.636,2022,7
2022-07-26,44,8.104,2022,7
2022-07-26,45,4.817,2022,7
2022-07-26,46,3.662,2022,7
2022-07-26,47,1.388,2022,7
2022-07-27,31,0.739,2022,7
2022-07-27,32,0.226,2022,7
2022-07-27,33,1.1,2022,7
2022-07-27,34,3.277,2022,7
2022-07-27,35,3.726,2022,7
2022-07-27,36,-3.091,2022,7
2022-07-27,37,4.107,2022,7
2022-07-27,38,-15.451,2022,7
2022-07-27,39,-1.828,2022,7
2022-07-27,40,-3.578,2022,7
2022-07-27,41,1.098,2022,7
2022-07-27,42,-10.226,2022,7
2022-07-27,43,-8.571,2022,7
2022-07-27,44,1.73,2022,7
2022-07-27,45,-2.996,2022,7
2022-07-27,46,2.358,2022,7
2022-07-27,47,-0.332,2022,7
2022-07-28,31,1.153,2022,7
2022-07-28,32,0.288,2022,7
2022-07-28,33,1.215,2022,7
2022-07-28,34,4.585,2022,7
2022-07-28,35,4.908,2022,7
2022-07-28,36,8.751,2022,7
2022-07-28,37,11.043,2022,7
2022-07-28,38,-4.025,2022,7
2022-07-28,39,4.157,2022,7
2022-07-28,40,6.05,2022,7
2022-07-28,41,-1.583,2022,7
2022-07-28,42,-2.374,2022,7
2022-07-28,43,0.617,2022,7
2022-07-28,44,5.66,2022,7
2022-07-28,45,-2.166,2022,7
2022-07-28,46,3.519,2022,7
2022-07-28,47,-1.725,2022,7
2022-07-29,31,0.742,2022,7
2022-07-29,32,0.217,2022,7
2022-07-29,33,0.867,2022,7
2022-07-29,34,3.424,2022,7
2022-07-29,35,6.398,2022,7
2022-07-29,36,13.242,2022,7
2022-07-29,37,14.297,2022,7
2022-07-29,38,15.705,2022,7
2022-07-29,39,26.592,2022,7
2022-07-29,40,28.877,2022,7
2022-07-29,41,16.619,2022,7
2022-07-29,42,11.222,2022,7
2022-07-29,43,6.715,2022,7
2022-07-29,44,6.272,2022,7
2022-07-29,45,1.509,2022,7
2022-07-29,46,6.57,2022,7
2022-07-29,47,5.051,2022,7
2022-07-30,31,0.404,2022,7
2022-07-30,32,0.101,2022,7
2022-07-30,33,-0.011,2022,7
2022-07-30,34,1.517,2022,7
2022-07-30,35,3.107,2022,7
2022-07-30,36,7.386,2022,7
2022-07-30,37,6.88,2022,7
2022-07-30,38,8.274,2022,7
2022-07-30,39,19.504,2022,7
2022-07-30,40,23.392,2022,7
2022-07-30,41,11.041,2022,7
2022-07-30,42,15.501,2022,7
2022-07-30,43,8.35,2022,7
2022-07-30,44,8.163,2022,7
2022-07-30,45,1.907,2022,7
2022-07-30,46,5.504,2022,7
2022-07-30,47,4.285,2022,7
2022-07-31,31,0.246,2022,7
2022-07-31,32,0.06,2022,7
2022-07-31,33,0.177,2022,7
2022-07-31,34,0.55,2022,7
2022-07-31,35,2.393,2022,7
2022-07-31,36,2.101,2022,7
2022-07-31,37,4.639,2022,7
2022-07-31,38,-7.364,2022,7
2022-07-31,39,5.116,2022,7
2022-07-31,40,1.02,2022,7
2022-07-31,41,-2.007,2022,7
2022-07-31,42,6.449,2022,7
2022-07-31,43,2.37,2022,7
2022-07-31,44,7.602,2022,7
2022-07-31,45,2.826,2022,7
2022-07-31,46,3.804,2022,7
2022-07-31,47,6.317,2022,7
2022-08-01,31,0.303,2022,8
2022-08-01,32,0.062,2022,8
2022-08-01,33,0.278,2022,8
2022-08-01,34,0.697,2022,8
2022-08-01,35,2.969,2022,8
2022-08-01,36,1.558,2022,8
2022-08-01,37,2.406,2022,8
2022-08-01,38,-2.78,2022,8
2022-08-01,39,5.187,2022,8
2022-08-01,40,-4.036,2022,8
2022-08-01,41,3.86,2022,8
2022-08-01,42,10.159,2022,8
2022-08-01,43,-8.28,2022,8
2022-08-01,44,6.377,2022,8
2022-08-01,45,3.423,2022,8
2022-08-01,46,5.672,2022,8
2022-08-01,47,5.356,2022,8
2022-08-02,31,0.655,2022,8
2022-08-02,32,0.167,2022,8
2022-08-02,33,0.325,2022,8
2022-08-02,34,1.405,2022,8
2022-08-02,35,-2.027,2022,8
2022-08-02,36,2.771,2022,8
2022-08-02,37,2.124,2022,8
2022-08-02,38,3.19,2022,8
2022-08-02,39,3.722,2022,8
2022-08-02,40,1.057,2022,8
2022-08-02,41,8.657,2022,8
2022-08-02,42,7.644,2022,8
2022-08-02,43,-2.129,2022,8
2022-08-02,44,7.688,2022,8
2022-08-02,45,2.066,2022,8
2022-08-02,46,4.114,2022,8
2022-08-02,47,3.021,2022,8
2022-08-03,31,1.023,2022,8
2022-08-03,32,0.258,2022,8
2022-08-03,33,0.483,2022,8
2022-08-03,34,2.106,2022,8
2022-08-03,35,1.75,2022,8
2022-08-03,36,2.616,2022,8
2022-08-03,37,2.858,2022,8
2022-08-03,38,3.79,2022,8
2022-08-03,39,6.954,2022,8
2022-08-03,40,5.427,2022,8
2022-08-03,41,1.858,2022,8
2022-08-03,42,11.49,2022,8
2022-08-03,43,3.382,2022,8
2022-08-03,44,10.733,2022,8
2022-08-03,45,1.803,2022,8
2022-08-03,46,4.568,2022,8
2022-08-03,47,2.916,2022,8
2022-08-04,31,1.191,2022,8
2022-08-04,32,0.196,2022,8
2022-08-04,33,0.328,2022,8
2022-08-04,34,1.68,2022,8
2022-08-04,35,6.814,2022,8
2022-08-04,36,2.231,2022,8
2022-08-04,37,4.095,2022,8
2022-08-04,38,-1.159,2022,8
2022-08-04,39,11.304,2022,8
2022-08-04,40,12.23,2022,8
2022-08-04,41,6.361,2022,8
2022-08-04,42,12.85,2022,8
2022-08-04,43,3.281,2022,8
2022-08-04,44,-2.15,2022,8
2022-08-04,45,2.116,2022,8
2022-08-04,46,1.862,2022,8
2022-08-04,47,1.67,2022,8
2022-08-05,31,1.131,2022,8
2022-08-05,32,0.203,2022,8
2022-08-05,33,0.262,2022,8
2022-08-05,34,1.453,2022,8
2022-08-05,35,1.093,2022,8
2022-08-05,36,2.522,2022,8
2022-08-05,37,-0.107,2022,8
2022-08-05,38,-4.391,2022,8
2022-08-05,39,7.783,2022,8
2022-08-05,40,6.532,2022,8
2022-08-05,41,13.806,2022,8
2022-08-05,42,26.046,2022,8
2022-08-05,43,9.982,2022,8
2022-08-05,44,9.504,2022,8
2022-08-05,45,6.528,2022,8
2022-08-05,46,2.805,2022,8
2022-08-05,47,2.647,2022,8
2022-08-06,31,1.43,2022,8
2022-08-06,32,0.347,2022,8
2022-08-06,33,0.46,2022,8
2022-08-06,34,2.144,2022,8
2022-08-06,35,1.539,2022,8
2022-08-06,36,3.157,2022,8
2022-08-06,37,-1.951,2022,8
2022-08-06,38,4.273,2022,8
2022-08-06,39,0.867,2022,8
2022-08-06,40,1.458,2022,8
2022-08-06,41,10.208,2022,8
2022-08-06,42,16.722,2022,8
2022-08-06,43,10.648,2022,8
2022-08-06,44,17.711,2022,8
2022-08-06,45,9.196,2022,8
2022-08-06,46,4.254,2022,8
2022-08-06,47,8.392,2022,8
2022-08-07,31,1.62,2022,8
2022-08-07,32,0.604,2022,8
2022-08-07,33,0.49,2022,8
2022-08-07,34,3.539,2022,8
2022-08-07,35,8.089,2022,8
2022-08-07,36,6.026,2022,8
2022-08-07,37,-1.233,2022,8
2022-08-07,38,1.274,2022,8
2022-08-07,39,-0.124,2022,8
2022-08-07,40,2.465,2022,8
2022-08-07,41,-5.643,2022,8
2022-08-07,42,2.859,2022,8
2022-08-07,43,3.216,2022,8
2022-08-07,44,4.258,2022,8
2022-08-07,45,5.038,2022,8
2022-08-07,46,4.647,2022,8
2022-08-07,47,4.845,2022,8
2022-08-08,31,0.948,2022,8
2022-08-08,32,0.294,2022,8
2022-08-08,33,0.743,2022,8
2022-08-08,34,5.321,2022,8
2022-08-08,35,4.187,2022,8
2022-08-08,36,5.454,2022,8
2022-08-08,37,2.541,2022,8
2022-08-08,38,-9.314,2022,8
2022-08-08,39,1.996,2022,8
2022-08-08,40,-1.139,2022,8
2022-08-08,41,-17.35,2022,8
2022-08-08,42,-4.605,2022,8
2022-08-08,43,-10.64,2022,8
2022-08-08,44,2.835,2022,8
2022-08-08,45,4.381,2022,8
2022-08-08,46,5.856,2022,8
2022-08-08,47,2.761,2022,8
2022-08-09,31,0.358,2022,8
2022-08-09,32,0.145,2022,8
2022-08-09,33,0.26,2022,8
2022-08-09,34,4.317,2022,8
2022-08-09,35,3.873,2022,8
2022-08-09,36,6.115,2022,8
2022-08-09,37,5.296,2022,8
2022-08-09,38,-4.943,2022,8
2022-08-09,39,-5.611,2022,8
2022-08-09,40,0.265,2022,8
2022-08-09,41,-9.593,2022,8
2022-08-09,42,5.784,2022,8
2022-08-09,43,-16.689,2022,8
2022-08-09,44,4.285,2022,8
2022-08-09,45,-6.168,2022,8
2022-08-09,46,0.946,2022,8
2022-08-09,47,2.948,2022,8
2022-08-10,31,0.365,2022,8
2022-08-10,32,0.104,2022,8
2022-08-10,33,0.22,2022,8
2022-08-10,34,3.75,2022,8
2022-08-10,35,3.039,2022,8
2022-08-10,36,4.785,2022,8
2022-08-10,37,3.402,2022,8
2022-08-10,38,-3.893,2022,8
2022-08-10,39,2.06,2022,8
2022-08-10,40,-1.671,2022,8
2022-08-10,41,-3.18,2022,8
2022-08-10,42,-11.876,2022,8
2022-08-10,43,-3.909,2022,8
2022-08-10,44,7.742,2022,8
2022-08-10,45,-5.88,2022,8
2022-08-10,46,4.231,2022,8
2022-08-10,47,-1.458,2022,8
2022-08-11,31,0.584,2022,8
2022-08-11,32,0.171,2022,8
2022-08-11,33,0.354,2022,8
2022-08-11,34,3.529,2022,8
2022-08-11,35,2.812,2022,8
2022-08-11,36,3.744,2022,8
2022-08-11,37,4.129,2022,8
2022-08-11,38,1.854,2022,8
2022-08-11,39,2.805,2022,8
2022-08-11,40,1.262,2022,8
2022-08-11,41,-3.049,2022,8
2022-08-11,42,-0.058,2022,8
2022-08-11,43,-8.347,2022,8
2022-08-11,44,-0.494,2022,8
2022-08-11,45,-13.152,2022,8
2022-08-11,46,4.826,2022,8
2022-08-11,47,-2.061,2022,8
2022-08-12,31,0.96,2022,8
2022-08-12,32,0.255,2022,8
2022-08-12,33,1.406,2022,8
2022-08-12,34,6.846,2022,8
2022-08-12,35,5.324,2022,8
2022-08-12,36,6.034,2022,8
2022-08-12,37,6.017,2022,8
2022-08-12,38,7.13,2022,8
2022-08-12,39,8.768,2022,8
2022-08-12,40,3.774,2022,8
2022-08-12,41,-0.087,2022,8
2022-08-12,42,-10.969,2022,8
2022-08-12,43,1.977,2022,8
2022-08-12,44,-7.884,2022,8
2022-08-12,45,-6.73,2022,8
2022-08-12,46,2.274,2022,8
2022-08-12,47,-3.627,2022,8
2022-08-13,31,0.842,2022,8
2022-08-13,32,0.24,2022,8
2022-08-13,33,1.117,2022,8
2022-08-13,34,7.53,2022,8
2022-08-13,35,7.593,2022,8
2022-08-13,36,12.281,2022,8
2022-08-13,37,7.035,2022,8
2022-08-13,38,10.898,2022,8
2022-08-13,39,12.785,2022,8
2022-08-13,40,6.362,2022,8
2022-08-13,41,1.866,2022,8
2022-08-13,42,9.88,2022,8
2022-08-13,43,-1.486,2022,8
2022-08-13,44,-1.276,2022,8
2022-08-13,45,-6.525,2022,8
2022-08-13,46,3.53,2022,8
2022-08-13,47,-3.704,2022,8
2022-08-14,31,0.639,2022,8
2022-08-14,32,0.145,2022,8
2022-08-14,33,0.532,2022,8
2022-08-14,34,6.382,2022,8
2022-08-14,35,9.603,2022,8
2022-08-14,36,15.156,2022,8
2022-08-14,37,7.661,2022,8
2022-08-14,38,13.491,2022,8
2022-08-14,39,20.75,2022,8
2022-08-14,40,11.083,2022,8
2022-08-14,41,8.802,2022,8
2022-08-14,42,21.102,2022,8
2022-08-14,43,8.098,2022,8
2022-08-14,44,0.09,2022,8
2022-08-14,45,1.706,2022,8
2022-08-14,46,2.968,2022,8
2022-08-14,47,-1.095,2022,8
2022-08-15,31,0.481,2022,8
2022-08-15,32,0.135,2022,8
2022-08-15,33,0.494,2022,8
2022-08-15,34,6.005,2022,8
2022-08-15,35,9.869,2022,8
2022-08-15,36,12.507,2022,8
2022-08-15,37,7.816,2022,8
2022-08-15,38,15.436,2022,8
2022-08-15,39,24.385,2022,8
2022-08-15,40,15.52,2022,8
2022-08-15,41,14.083,2022,8
2022-08-15,42,23.558,2022,8
2022-08-15,43,15.167,2022,8
2022-08-15,44,17.341,2022,8
2022-08-15,45,3.812,2022,8
2022-08-15,46,4.614,2022,8
2022-08-15,47,2.385,2022,8
2022-08-16,31,0.513,2022,8
2022-08-16,32,0.143,2022,8
2022-08-16,33,1.35,2022,8
2022-08-16,34,6.709,2022,8
2022-08-16,35,11.353,2022,8
2022-08-16,36,11.663,2022,8
2022-08-16,37,15.803,2022,8
2022-08-16,38,11.843,2022,8
2022-08-16,39,28.098,2022,8
2022-08-16,40,18.681,2022,8
2022-08-16,41,13.834,2022,8
2022-08-16,42,11.254,2022,8
2022-08-16,43,10.747,2022,8
2022-08-16,44,6.875,2022,8
2022-08-16,45,5.997,2022,8
2022-08-16,46,1.364,2022,8
2022-08-16,47,3.564,2022,8
2022-08-17,31,0.272,2022,8
2022-08-17,32,0.127,2022,8
2022-08-17,33,0.611,2022,8
2022-08-17,34,2.712,2022,8
2022-08-17,35,1.396,2022,8
2022-08-17,36,3.463,2022,8
2022-08-17,37,10.036,2022,8
2022-08-17,38,5.518,2022,8
2022-08-17,39,18.976,2022,8
2022-08-17,40,13.394,2022,8
2022-08-17,41,19.279,2022,8
2022-08-17,42,13.045,2022,8
2022-08-17,43,12.143,2022,8
2022-08-17,44,13.351,2022,8
2022-08-17,45,13.092,2022,8
2022-08-17,46,6.974,2022,8
2022-08-17,47,6.103,2022,8
2022-08-18,31,0.055,2022,8
2022-08-18,32,0.136,2022,8
2022-08-18,33,0.557,2022,8
2022-08-18,34,2.68,2022,8
2022-08-18,35,1.437,2022,8
2022-08-18,36,-2.75,2022,8
2022-08-18,37,3.549,2022,8
2022-08-18,38,2.934,2022,8
2022-08-18,39,7.929,2022,8
2022-08-18,40,4.687,2022,8
2022-08-18,41,9.054,2022,8
2022-08-18,42,4.106,2022,8
2022-08-18,43,8.241,2022,8
2022-08-18,44,9.806,2022,8
2022-08-18,45,8.773,2022,8
2022-08-18,46,6.56,2022,8
2022-08-18,47,6.815,2022,8
2022-08-19,31,0.616,2022,8
2022-08-19,32,0.204,2022,8
2022-08-19,33,0.707,2022,8
2022-08-19,34,5.758,2022,8
2022-08-19,35,6.577,2022,8
2022-08-19,36,5.293,2022,8
2022-08-19,37,7.089,2022,8
2022-08-19,38,6.877,2022,8
2022-08-19,39,9.366,2022,8
2022-08-19,40,4.998,2022,8
2022-08-19,41,3.135,2022,8
2022-08-19,42,1.398,2022,8
2022-08-19,43,1.467,2022,8
2022-08-19,44,-4.269,2022,8
2022-08-19,45,0.721,2022,8
2022-08-19,46,2.194,2022,8
2022-08-19,47,1.076,2022,8
2022-08-20,31,0.326,2022,8
2022-08-20,32,0.131,2022,8
2022-08-20,33,1.326,2022,8
2022-08-20,34,6.979,2022,8
2022-08-20,35,18.652,2022,8
2022-08-20,36,14.334,2022,8
2022-08-20,37,20.352,2022,8
2022-08-20,38,14.561,2022,8
2022-08-20,39,19.443,2022,8
2022-08-20,40,16.402,2022,8
2022-08-20,41,6.433,2022,8
2022-08-20,42,5.341,2022,8
2022-08-20,43,1.496,2022,8
2022-08-20,44,-6.773,2022,8
2022-08-20,45,-0.571,2022,8
2022-08-20,46,1.836,2022,8
2022-08-20,47,0.125,2022,8
2022-08-21,31,0,2022,8
2022-08-21,32,0.017,2022,8
2022-08-21,33,0.249,2022,8
2022-08-21,34,3.463,2022,8
2022-08-21,35,3.683,2022,8
2022-08-21,36,3.462,2022,8
2022-08-21,37,7.383,2022,8
2022-08-21,38,7.497,2022,8
2022-08-21,39,18.411,2022,8
2022-08-21,40,16.167,2022,8
2022-08-21,41,9.495,2022,8
2022-08-21,42,12.268,2022,8
2022-08-21,43,8.833,2022,8
2022-08-21,44,9.288,2022,8
2022-08-21,45,1.144,2022,8
2022-08-21,46,0.371,2022,8
2022-08-21,47,-0.333,2022,8
2022-08-22,31,0.199,2022,8
2022-08-22,32,0.058,2022,8
2022-08-22,33,0.236,2022,8
2022-08-22,34,3.135,2022,8
2022-08-22,35,2.47,2022,8
2022-08-22,36,4.738,2022,8
2022-08-22,37,6.288,2022,8
2022-08-22,38,4.096,2022,8
2022-08-22,39,7.555,2022,8
2022-08-22,40,4.901,2022,8
2022-08-22,41,1.161,2022,8
2022-08-22,42,2.723,2022,8
2022-08-22,43,-0.843,2022,8
2022-08-22,44,4.63,2022,8
2022-08-22,45,0.355,2022,8
2022-08-22,46,2.986,2022,8
2022-08-22,47,1.481,2022,8
2022-08-23,31,0.509,2022,8
2022-08-23,32,0.146,2022,8
2022-08-23,33,0.537,2022,8
2022-08-23,34,7.215,2022,8
2022-08-23,35,15.888,2022,8
2022-08-23,36,17.809,2022,8
2022-08-23,37,12.658,2022,8
2022-08-23,38,16.354,2022,8
2022-08-23,39,14.694,2022,8
2022-08-23,40,8.454,2022,8
2022-08-23,41,-0.344,2022,8
2022-08-23,42,1.673,2022,8
2022-08-23,43,0.259,2022,8
2022-08-23,44,3.425,2022,8
2022-08-23,45,-0.793,2022,8
2022-08-23,46,2.631,2022,8
2022-08-23,47,6.678,2022,8
2022-08-24,31,0.218,2022,8
2022-08-24,32,0.05,2022,8
2022-08-24,33,0.466,2022,8
2022-08-24,34,7.632,2022,8
2022-08-24,35,19.744,2022,8
2022-08-24,36,14.089,2022,8
2022-08-24,37,17.308,2022,8
2022-08-24,38,20.919,2022,8
2022-08-24,39,24.981,2022,8
2022-08-24,40,21.372,2022,8
2022-08-24,41,16.721,2022,8
2022-08-24,42,11.528,2022,8
2022-08-24,43,12.36,2022,8
2022-08-24,44,12.323,2022,8
2022-08-24,45,5.588,2022,8
2022-08-24,46,3.503,2022,8
2022-08-24,47,2.472,2022,8
2022-08-25,31,0.042,2022,8
2022-08-25,32,0.021,2022,8
2022-08-25,33,0.17,2022,8
2022-08-25,34,1.973,2022,8
2022-08-25,35,8,2022,8
2022-08-25,36,2.908,2022,8
2022-08-25,37,6.171,2022,8
2022-08-25,38,8.281,2022,8
2022-08-25,39,24.38,2022,8
2022-08-25,40,16.625,2022,8
2022-08-25,41,20.12,2022,8
2022-08-25,42,13.917,2022,8
2022-08-25,43,12.662,2022,8
2022-08-25,44,10.372,2022,8
2022-08-25,45,11.642,2022,8
2022-08-25,46,6.288,2022,8
2022-08-25,47,2.351,2022,8
2022-08-26,31,0.219,2022,8
2022-08-26,32,0.065,2022,8
2022-08-26,33,0.223,2022,8
2022-08-26,34,2.14,2022,8
2022-08-26,35,6.747,2022,8
2022-08-26,36,3.793,2022,8
2022-08-26,37,2.221,2022,8
2022-08-26,38,9.119,2022,8
2022-08-26,39,15.692,2022,8
2022-08-26,40,11.774,2022,8
2022-08-26,41,18.456,2022,8
2022-08-26,42,12.256,2022,8
2022-08-26,43,10.223,2022,8
2022-08-26,44,10.222,2022,8
2022-08-26,45,5.113,2022,8
2022-08-26,46,3.589,2022,8
2022-08-26,47,2.344,2022,8
2022-08-27,31,0.501,2022,8
2022-08-27,32,0.126,2022,8
2022-08-27,33,0.164,2022,8
2022-08-27,34,4.131,2022,8
2022-08-27,35,5.86,2022,8
2022-08-27,36,5.135,2022,8
2022-08-27,37,3.9,2022,8
2022-08-27,38,5.778,2022,8
2022-08-27,39,18.47,2022,8
2022-08-27,40,18.494,2022,8
2022-08-27,41,27.794,2022,8
2022-08-27,42,20.88,2022,8
2022-08-27,43,13.158,2022,8
2022-08-27,44,10.88,2022,8
2022-08-27,45,4.32,2022,8
2022-08-27,46,2.735,2022,8
2022-08-27,47,2.822,2022,8
2022-08-28,31,0.606,2022,8
2022-08-28,32,0.141,2022,8
2022-08-28,33,0.078,2022,8
2022-08-28,34,1.918,2022,8
2022-08-28,35,7.005,2022,8
2022-08-28,36,0.984,2022,8
2022-08-28,37,3.33,2022,8
2022-08-28,38,4.731,2022,8
2022-08-28,39,29.193,2022,8
2022-08-28,40,35.685,2022,8
2022-08-28,41,37.98,2022,8
2022-08-28,42,30.373,2022,8
2022-08-28,43,13.387,2022,8
2022-08-28,44,9.427,2022,8
2022-08-28,45,4.746,2022,8
2022-08-28,46,1.606,2022,8
2022-08-28,47,1.278,2022,8
2022-08-29,31,0.716,2022,8
2022-08-29,32,0.18,2022,8
2022-08-29,33,0.081,2022,8
2022-08-29,34,1.895,2022,8
